time,y1,y2,y3,y4,y5,y6
31680,8416.122627509621,-17546.624634227082,-3670.0141702333335,3.6185531050285307,-1.338119025533225,-2.3325434104217266
31740,8632.459104046824,-17625.30373152085,-3809.626700969895,3.592675865469352,-1.284730568693013,-2.321190737008929
31800,8847.2453719228,-17700.81738791296,-3948.5551398198522,3.5668806254044174,-1.2325964627871846,-2.3097420917391607
31860,9060.486548468292,-17773.239471849476,-4086.7940338931626,3.541173828259717,-1.181670670767578,-2.2982075154382477
31920,9272.18811407782,-17842.641157134043,-4224.338508298526,3.51556114597111,-1.1319093854220232,-2.286596245810481
31980,9482.35586819684,-17909.091052760843,-4361.184220007113,3.4900475533387616,-1.0832708991471005,-2.2749167845454936
32040,9690.995889540838,-17972.655325183412,-4497.327315554218,3.4646373949745297,-1.035715482407068,-2.2631769582613024
32100,9898.114500117126,-18033.39781357357,-4632.764392215466,3.439334445657718,-0.9892052701964029,-2.251383973928812
32160,10103.718232699153,-18091.380138465844,-4767.492462368028,3.414141964760011,-0.9437041559936417,-2.239544469295729
32220,10307.813801401011,-18146.661804266238,-4901.50892073568,3.3890627453833724,-0.8991776926248074,-2.2276645588245723
32280,10510.40807505561,-18199.30029599922,-5034.811514267736,3.364099158747547,-0.8555929995690423,-2.2157498755716336
32340,10711.508053126006,-18249.351170674872,-5167.398314418935,3.3392531943201553,-0.8129186762355309,-2.2038056094041223
32400,10911.120843907467,-18296.86814362258,-5299.267691620941,3.314526496123997,-0.771124720785816,-2.19183654190696
32460,11109.253644803064,-18341.903170110912,-5430.41829175685,3.2899203956075542,-0.7301824541100113,-2.179847078293
32520,11305.913724477205,-18384.506522551324,-5560.849014467616,3.2654359414232452,-0.6900644485939527,-2.1678412765984
32580,11501.108406710893,-18424.726863563053,-5690.558993135194,3.2410739264210684,-0.6507444613413095,-2.1558228744161285
32640,11694.845055800068,-18462.61131515692,-5819.547576401625,3.216834912132502,-0.6121973715397838,-2.1437953133949565
32700,11887.131063353909,-18498.205524278255,-5947.814311096196,3.1927192509904834,-0.5743991216837135,-2.13176176170841
32760,12077.973836363954,-18531.553724932703,-6075.358926454414,3.168727106505589,-0.5373266623866885,-2.119725134677877
32820,12267.380786427331,-18562.698797103723,-6202.181319522891,3.1448584715957075,-0.5009579005373337,-2.107688113715924
32880,12455.359320018879,-18591.682322654513,-6328.281541654198,3.121113185245603,-0.4652716505714723,-2.095653163739031
32940,12641.916829717498,-18618.54463838054,-6453.659786006185,3.097490947651672,-0.43024758866298174,-2.0836225491808857
33000,12827.060686294964,-18643.324886426068,-6578.316375956514,3.0739913340063363,-0.39586620959846425,-2.0715983487412806
33060,13010.798231601115,-18666.061062157412,-6702.251754375613,3.0506138070324456,-0.36210878620815246,-2.0595824689622453
33120,13193.136772164591,-18686.790059682127,-6825.466473679275,3.0273577283958244,-0.3289573311507631,-2.0475766567443663
33180,13374.083573445865,-18705.54771515248,-6947.9611866004525,3.00422236909933,-0.2963945608956571,-2.0355825108936147
33240,13553.645854684866,-18722.36884798082,-7069.736637624975,2.981206918951272,-0.2644038617589885,-2.023601492780139
33300,13731.830784292191,-18737.287300051554,-7190.793655045687,2.958310495185755,-0.2329692578899036,-2.0116349361751467
33360,13908.645475727997,-18750.33597307657,-7311.133143578623,2.93553215032047,-0.2020753810554043,-1.9996840563432472
33420,14084.096983843177,-18761.546864178854,-7430.756077513392,2.9128708793134117,-0.17170744211267414,-1.9877499584461833
33480,14258.192301627925,-18770.951099809,-7549.6634943471745,2.8903256260856307,-0.14185120406615775,-1.9758336453167076
33540,14430.938357328521,-18778.578968138434,-7667.856488857873,2.8678952894746073,-0.11249295656949757,-1.9639360246641526
33600,14602.34201190537,-18784.4599499196,-7785.336207598964,2.8455787286524536,-0.08361949185670703,-1.9520579157371816
33660,14772.410056795905,-18788.62274795072,-7902.103843774255,2.8233747680671035,-0.0552180819706093,-1.9402000554998733
33720,14941.149211979564,-18791.09531518129,-8018.160632486198,2.801282201937678,-0.02727645722200051,-1.9283631043507359
33780,15108.566124290195,-18791.90488160716,-8133.50784630202,2.779299798359251,0.0002172142359985309,-1.916547651436778
33840,15274.667365959727,-18791.077979992428,-8248.146791121962,2.757426303044461,0.02727434576585265,-1.9047542195873368
33900,15439.459433369748,-18788.640470390514,-8362.07880233689,2.7356604427238027,0.05390595053052042,-1.8929832698820728
33960,15602.948746013333,-18784.617563624965,-8475.305241257378,2.7140009282423976,0.08012265886319525,-1.8812352058983908
34020,15765.141645634449,-18779.03384374757,-8587.82749178959,2.6924464573775,0.10593473473682724,-1.8695103776568354
34080,15926.04439552096,-18771.913289603603,-8699.646957325655,2.670995717409865,0.13135209143641777,-1.857809085299817
34140,16085.66317993202,-18763.279295393488,-8810.765057848708,2.6496473874547126,0.1563843063617559,-1.846131582498837
34200,16244.004103680145,-18753.15469037175,-8921.183227249525,2.6284001405761965,0.18104063510488821,-1.8344780796242353
34260,16401.073191838954,-18741.561757763408,-9030.902910824943,2.6072526457100023,0.20533002485793628,-1.8228487467012127
34320,16556.876389539444,-18728.52225293526,-9139.925562927932,2.5862035694142693,0.22926112716591715,-1.8112437161678228
34380,16711.41956185815,-18714.057420722194,-9248.25264478378,2.5652515774497293,0.25284230997819374,-1.7996630854299243
34440,16864.70849384214,-18698.188012042443,-9355.885622487078,2.5443953362002603,0.2760816691446851,-1.7881069192385706
34500,17016.748890582145,-18680.934300019642,-9462.825965091874,2.523633513977383,0.29898703945066935,-1.7765752519312727
34560,17167.54637732878,-18662.316095254326,-9569.075142834954,2.50296478218909,0.3215660049609358,-1.7650680894957296
34620,17317.106499756905,-18642.352760502225,-9674.634625533408,2.4823878163770554,0.3438259089417513,-1.7535854114914662
34680,17465.434724225608,-18621.06322501378,-9779.505881020377,2.4619012971792262,0.36577386342143753,-1.7421271728760783
34740,17612.53643807763,-18598.465997955616,-9883.690373719597,2.4415039111740704,0.3874167580617449,-1.730693305666065
34800,17758.416950089028,-18574.579181573317,-9987.189563355032,2.421194351630031,0.4087612688565072,-1.7192837205113012
34860,17903.081490815053,-18549.420483836493,-10090.004903651852,2.400971319206647,0.4298138663140095,-1.7078983081733965
34920,18046.53521309988,-18523.007230304353,-10192.137841245207,2.380833522533874,0.4505808231710786,-1.6965369408631361
34980,18188.783192574425,-18495.356376088544,-10293.589814568955,2.3607796787650304,0.4710682220550687,-1.6851994735533935
35040,18329.830428124627,-18466.484516720375,-10394.362252857212,2.340808514046136,0.4912819623686344,-1.6738857451398892
35100,18469.68184254634,-18436.407899188922,-10494.45657525384,2.320918763918442,0.5112277673188939,-1.6625955795734373
35160,18608.34228298656,-18405.142432176162,-10593.874189872216,2.30110917370773,0.5309111902375641,-1.6513287868968605
35220,18745.816521690635,-18372.70369609265,-10692.616493090241,2.2813784988011254,0.5503376209190337,-1.6400851642065146
35280,18882.109256457985,-18339.1069527701,-10790.684868686078,2.261725504960238,0.569512291482315,-1.628864496580975
35340,19017.22511142679,-18304.367154612544,-10888.080687266558,2.242148968503593,0.5884402820813883,-1.6176665579011558
35400,19151.16863756154,-18268.49895375367,-10984.805305489952,2.2226476765474077,0.6071265263458473,-1.6064911116778666
35460,19283.944313456777,-18231.51671044126,-11080.860065600731,2.2032204271132723,0.6255758165456337,-1.5953379117540478
35520,19415.556545839547,-18193.434501640764,-11176.246294729946,2.18386602930761,0.6437928086090565,-1.5842067030386593
35580,19546.00967040561,-18154.266128804487,-11270.965304527193,2.1645833033645276,0.6617820268571912,-1.5730972221118822
35640,19675.307952301922,-18114.025125863853,-11365.018390521545,2.1453710807782866,0.6795478685653565,-1.5620091978710975
35700,19803.45558701581,-18072.72476654683,-11458.406831844972,2.126228204287106,0.6970946083858949,-1.5509423520574817
35760,19930.456700813203,-18030.378071689825,-11551.131890645482,2.107153527969891,0.7144264024222439,-1.539896399818072
35820,20056.31535167603,-17986.997816278512,-11643.194811877436,2.088145917181805,0.7315472924405491,-1.528871050173429
35880,20181.03552971589,-17942.59653596913,-11734.596822793868,2.0692042486130444,0.7484612094350784,-1.517866006491684
35940,20304.621158100937,-17897.18653405865,-11825.33913273814,2.0503274102014055,0.765171977702905,-1.5068809669236867
36000,20427.076093527576,-17850.779887133267,-11915.422932782414,2.0315143011332766,0.7816833179352899,-1.4959156247795702
36060,20548.40412701319,-17803.38845196582,-12004.849395435642,2.012763831771547,0.7979988510820016,-1.4849696689489
36120,20668.608984565162,-17755.023870626006,-12093.619674483536,1.9940749235701158,0.8141221012381215,-1.4740427841927302
36180,20787.694327705216,-17705.697576786522,-12181.734904583393,1.9754465090493412,0.8300564989755091,-1.4631346515317432
36240,20905.663754386373,-17655.42080097283,-12269.196201258072,1.9568775316243303,0.8458053843859255,-1.4522449484978588
36300,21022.52079933134,-17604.20457577526,-12356.004660495604,1.9383669455995254,0.8613720097174271,-1.4413733494510574
36360,21138.26893496333,-17552.059741588222,-12442.161358693224,1.9199137159862993,0.8767595425847068,-1.430519525843946
36420,21252.911571899054,-17498.996950788398,-12527.667352489307,1.9015168184204188,0.8919710681735206,-1.419683146432877
36480,21366.452059525593,-17445.02667335565,-12612.523678477695,1.8831752390719259,0.9070095921169428,-1.4088638775655296
36540,21478.893686872812,-17390.15920119312,-12696.731353284038,1.8648879744366693,0.9218780429442534,-1.398061383334916
36600,21590.239682899075,-17334.404652518973,-12780.291373228793,1.8466540313068895,0.936579274184087,-1.3872753258148178
36660,21700.49321736606,-17277.77297697428,-12863.204714309435,1.8284724265610848,0.9511160671042217,-1.376505365248016
36720,21809.65740139845,-17220.27395903784,-12945.472332171163,1.8103421870263012,0.9654911325143187,-1.365751160170523
36780,21917.73528785203,-17161.91722267697,-13027.095161795263,1.7922623494130265,0.9797071129598607,-1.3550123676334498
36840,22024.729872261356,-17102.71223560282,-13108.074117635188,1.7742319600535599,0.9937665850665516,-1.344288643307648
36900,22130.644093160172,-17042.668312400332,-13188.410093456916,1.756250074827146,1.007672061030409,-1.3335796416132635
36960,22235.480832620204,-16981.79461910069,-13268.103962154551,1.7383157590252631,1.0214259908089656,-1.3228850158932721
37020,22339.242917095442,-16920.100176629356,-13347.156575913254,1.720428087100913,1.0350307640134908,-1.3122044184706718
37080,22441.93311764651,-16857.593863925456,-13425.568765984672,1.7025861426165552,1.0484887112932724,-1.3015375007808947
37140,22543.55415058838,-16794.284422210287,-13503.341342614589,1.6847890180571974,1.0618021064018024,-1.2908839134941459
37200,22644.108678214427,-16730.180457853552,-13580.47509519369,1.6670358146030633,1.0749731677406948,-1.280243306546367
37260,22743.599308989367,-16665.2904454485,-13656.970792016722,1.6493256420800662,1.0880040596661027,-1.2696153292639323
37320,22842.02859822375,-16599.6227317249,-13732.829180271801,1.6316576187485559,1.100896894373037,-1.2589996304470872
37380,22939.39904872974,-16533.185538071244,-13808.050986185961,1.6140308710867395,1.1136537332288807,-1.2483958583827441
37440,23035.71311099507,-16465.98696340925,-13882.636914795603,1.5964445337395015,1.126276587953519,-1.2378036609526832
37500,23130.973183815415,-16398.03498780103,-13956.587649943946,1.5788977493083187,1.1387674223131423,-1.227222685694631
37560,23225.181614944504,-16329.337474818409,-14029.903854441252,1.561389668126103,1.1511281533593487,-1.2166525797976626
37620,23318.340701253794,-16259.902174059129,-14102.58616986899,1.5439194482032719,1.1633606524348208,-1.2060929901872925
37680,23410.452689255148,-16189.736724491348,-14174.635216533596,1.5264862550450924,1.175466746665322,-1.1955435635809333
37740,23501.519775800673,-16118.848656859675,-14246.051593656512,1.509089261398346,1.187448220207061,-1.1850039464648685
37800,23591.544108246933,-16047.245395711041,-14316.835879241102,1.4917276471890923,1.1993068150517059,-1.1744737851492195
37860,23680.527784805923,-15974.934262482959,-14386.988629939162,1.4744005993930038,1.211044232294835,-1.163952725832761
37920,23768.472855317334,-15901.922478102346,-14456.51038126747,1.4571073117435214,1.2226621334563388,-1.1534404145622232
37980,23855.38132144418,-15828.217164447262,-14525.401647564955,1.4398469846535071,1.2341621410874715,-1.142936497252076
38040,23941.25513686703,-15753.825347260983,-14593.662921772293,1.42261882513543,1.2455458398610062,-1.1324406197620427
38100,24026.096208027655,-15678.753958767618,-14661.2946756267,1.405422046507885,1.2568147778456913,-1.1219524278496875
38160,24109.9063944362,-15603.009838981447,-14728.297359714516,1.3882558682705601,1.2679704671095924,-1.111471567157554
38220,24192.687508792405,-15526.599738151557,-14794.671403257578,1.3711195160446368,1.2790143845850692,-1.100997683277241
38280,24274.441317497643,-15449.530319254274,-14860.417214163235,1.354012221359466,1.2899479731465036,-1.090530421733342
38340,24355.1695411891,-15371.808159753895,-14925.535179178623,1.336933221428114,1.3007726424658363,-1.080069427932691
38400,24434.87385485618,-15293.4397531142,-14990.025663787148,1.3198817590873642,1.3114897695532786,-1.069614347188736
38460,24513.555888037357,-15214.431511240196,-15053.889012047344,1.3028570827022419,1.322100699625874,-1.0591648247613101
38520,24591.217225512013,-15134.789766707325,-15117.12554679888,1.2858584458615516,1.3326067471678014,-1.0487205057756053
38580,24667.85940748613,-15054.520773655959,-15179.735569681863,1.2688851072910035,1.3430091963067836,-1.0382810352080338
38640,24743.483929686558,-14973.630710038544,-15241.719360928602,1.2519363307898437,1.3533093015456983,-1.027846057931488
38700,24818.092243789273,-14892.125679668588,-15303.077179409793,1.235011385028377,1.3635082886003462,-1.0174152186775807
38760,24891.685757901418,-14810.01171380415,-15363.80926277437,1.2181095433199485,1.3736073551308081,-1.0069881619683365
38820,24964.265836648494,-14727.294772201883,-15423.915827381486,1.201230083566009,1.3836076710971048,-0.9965645321215566
38880,25035.833801272947,-14643.980745346782,-15483.397068097376,1.1843722881843852,1.3935103794576404,-0.9861439732862776
38940,25106.39093020847,-14560.075456330529,-15542.25315846298,1.1675354438231547,1.403316597010934,-0.9757261293478154
39000,25175.938459312965,-14475.584661761337,-15600.484250743975,1.1507188412392393,1.4130274147825967,-0.9653106438910996
39060,25244.477581935684,-14390.514053336894,-15658.090475785808,1.133921775236351,1.4226438985024568,-0.9548971602158949
39120,25312.009449085872,-14304.86925967356,-15715.071942907574,1.1171435445571227,1.4321670891981615,-0.9444853213345955
39180,25378.535169975556,-14218.655848051012,-15771.42874006419,1.100383451588647,1.441598003965056,-0.9340747698627816
39240,25444.055812118597,-14131.879324965003,-15827.160933847474,1.0836408023015143,1.4509376361714077,-0.9236651480021358
39300,25508.57240137331,-14044.545138000336,-15882.268569287806,1.0669149061837468,1.4601869559843765,-0.9132560975588382
39360,25572.085922198097,-13956.658677382504,-15936.751669841744,1.050205076080352,1.4693469109129984,-0.9028472598989484
39420,25634.59731807436,-13868.225277431287,-15990.6102375069,1.033510627939357,1.4784184264204967,-0.8924382758477301
39480,25696.10749155627,-13779.250217071274,-16043.844252794197,1.0168308807693485,1.4874024060845614,-0.882028785679859
39540,25756.61730428754,-13689.738721769112,-16096.453674503877,1.00016515657274,1.4962997321038325,-0.8716184291349907
39600,25816.12757730306,-13599.695964890358,-16148.438439768519,0.9835127801452567,1.5051112657989683,-0.8612068453404144
39660,25874.639091339614,-13509.127068891868,-16199.79846412233,0.9668730788649194,1.5138378480850232,-0.8507936727229806
39720,25932.15258686444,-13418.037105884681,-16250.533641452384,0.9502453826519797,1.5224802996271964,-0.8403785490004099
39780,25988.668764067806,-13326.431099499838,-16300.643843766646,0.9336290239030726,1.5310394212942868,-0.8299611111910226
39840,26044.18828317038,-13234.31402612058,-16350.128921256097,0.9170233372654094,1.5395159946199906,-0.819540995514118
39900,26098.711764650263,-13141.690815875043,-16398.988702330596,0.9004276594580624,1.547910782170772,-0.8091178373114668
39960,26152.23978925714,-13048.566353248822,-16447.222993554147,0.8838413292296868,1.556224527699627,-0.7986912710368539
40020,26204.772897981748,-12954.945478835369,-16494.831579411024,0.8672636872939058,1.564457956538971,-0.7882609302592927
40080,26256.31159234064,-12860.83299048011,-16541.81422236301,0.8506940760899732,1.572611776019483,-0.7778264475489122
40140,26306.85633454492,-12766.233644134989,-16588.170662861856,0.8341318396240373,1.5806866757655873,-0.7673874544034256
40200,26356.40754750065,-12671.152154485666,-16633.90061927331,0.8175763234247115,1.588683327838976,-0.7569435812349438
40260,26404.965614755274,-12575.59319659491,-16679.003787640337,0.8010268744788521,1.596602387076073,-0.7464944573667208
40320,26452.530880742703,-12479.56140696867,-16723.4798417225,0.7844828409871758,1.6044444914599603,-0.7360397109098594
40380,26499.10365091028,-12383.061384323126,-16767.328432990256,0.7679435722153245,1.612210262366755,-0.725578968690565
40440,26544.684191705506,-12286.09769019484,-16810.549190541617,0.7514084184485218,1.619900304691976,-0.7151118562342441
40500,26589.27273049862,-12188.674850499276,-16853.14172085924,0.7348767309263626,1.627515207139808,-0.7046379977557081
40560,26632.869455779783,-12090.797356521496,-16895.105607825964,0.7183478615985159,1.6350555425461395,-0.6941570160299917
40620,26675.474517252173,-11992.469665627956,-16936.44041270245,0.701821162979108,1.6425218680891276,-0.6836685323175427
40680,26717.088025805246,-11893.696201847515,-16977.145674038104,0.68529598810114,1.6499147253965074,-0.6731721663458367
40740,26757.71005341297,-11794.481357359438,-17017.220907419964,0.6687716904490093,1.6572346407914977,-0.6626675362927467
40800,26797.340633280633,-11694.829493416728,-17056.665605461672,0.6522476237157667,1.6644821255690911,-0.652154258652748
40860,26835.97975990608,-11594.744941013732,-17095.47923776453,0.6357231416588024,1.6716576761755026,-0.6416319481592228
40920,26873.62738903877,-11494.23200144891,-17133.661250820845,0.619197598053387,1.6787617742988388,-0.6311002177634486
40980,26910.28343755428,-11393.294947743807,-17171.211067754844,0.6026703466220852,1.6857948870739474,-0.620558678610831
41040,26945.947783551423,-11291.938025514322,-17208.12808828372,0.5861407407911177,1.6927574673171977,-0.6100069399014454
41100,26980.620266381186,-11190.165453586016,-17244.411688662763,0.5696081335502303,1.6996499536737562,-0.5994446088113142
41160,27014.300686587838,-11087.981424572254,-17280.06122157446,0.5530718774030235,1.7064727706963203,-0.5888712904677282
41220,27046.98880576301,-10985.390106211182,-17315.076015865296,0.5365313242928358,1.7132263290097327,-0.5782865879181546
41280,27078.684346593483,-10882.395642206851,-17349.455376476457,0.5199858253521614,1.719911025510651,-0.5676901019817194
41340,27109.386992859192,-10779.002152767865,-17383.198584376943,0.5034347307745815,1.726527243479043,-0.5570814311744531
41400,27139.096389346592,-10675.21373526069,-17416.3048964244,0.4868773897573638,1.7330753526500704,-0.5464601716784482
41460,27167.812141691466,-10571.034465427758,-17448.773545108612,0.4703131504231587,1.7395557093387253,-0.5358259173030185
41520,27195.533816372834,-10466.468398230849,-17480.60373844476,0.45374135955476663,1.7459686566098445,-0.5251782593224746
41580,27222.260940686654,-10361.519568281406,-17511.794659902953,0.43716136249031734,1.7523145243515335,-0.5145167864127699
41640,27247.99300261598,-10256.191990633046,-17542.345468222342,0.42057250305532645,1.7585936293405973,-0.503841084612605
41700,27272.729450673978,-10150.489661859847,-17572.255297171767,0.4039741234682106,1.7648062753344822,-0.49315073726945285
41760,27296.46969383858,-10044.416560892512,-17601.523255403004,0.3873655640657766,1.7709527532072422,-0.4824453248667965
41820,27319.21310150992,-9937.976649345761,-17630.148426381627,0.37074616322790316,1.7770333409901196,-0.4717244249771257
41880,27340.95900332172,-9831.1738724992,-17658.12986813768,0.35411525729867854,1.7830483039257012,-0.46098761221414136
41940,27361.706688988317,-9724.012160233608,-17685.466613046334,0.33747218044887606,1.7889978945377591,-0.4502344581464141
42000,27381.455408188693,-9616.495427788468,-17712.157667655825,0.32081626442209393,1.794882352722586,-0.4394645311334358
42060,27400.20437050026,-9508.627576083692,-17738.202012602673,0.3041468384809515,1.8007019057683462,-0.4286773962908707
42120,27417.952745148945,-9400.412492879157,-17763.598602298356,0.28746322931311435,1.8064567683906712,-0.4178726154300815
42180,27434.69966084885,-9291.854053565963,-17788.34636472253,0.2707647608257344,1.8121471427851512,-0.4070497469227637
42240,27450.4442056724,-9182.956121739517,-17812.444201263817,0.2540507539613439,1.8177732186701812,-0.3962083455792013
42300,27465.185426900673,-9073.722549797962,-17835.890986543836,0.23732052663237713,1.823335173293344,-0.38534796260389126
42360,27478.922330768175,-8964.157180014976,-17858.68556811076,0.22057339360294226,1.8288331714433514,-0.3744681455154687
42420,27491.65388225377,-8854.26384528198,-17880.82676620489,0.20380866622531887,1.8342673654804222,-0.36356843796869703
42480,27503.379004971055,-8744.04636949002,-17902.313373636654,0.18702565235028362,1.839637895341981,-0.35264837969332463
42540,27514.096580893,-8633.508568554382,-17923.144155472124,0.17022365622856325,1.844944888526591,-0.34170750642417574
42600,27523.805450097352,-8522.65425124987,-17943.31784875591,0.15340197829902213,1.850188460090472,-0.3307453497546678
42660,27532.504410578014,-8411.487219745857,-17962.833162316016,0.1365599150044957,1.8553687126462737,-0.31976143700966664
42720,27540.19221803,-8300.011270323255,-17981.688776528386,0.11969675871128915,1.860485736336287,-0.30875529118671785
42780,27546.86758553869,-8188.230194363905,-17999.883342982343,0.10281179754145497,1.8655396087961937,-0.29772643083598305
42840,27552.529183314487,-8076.147778993102,-18017.41548421944,0.08590431513310218,1.870530395131122,-0.2866743698920445
42900,27557.17563850155,-7963.767807641566,-18034.2837935333,0.06897359055342353,1.8754581478837449,-0.2755986176100528
42960,27560.80553483426,-7851.094061082121,-18050.48683460663,0.052018898149032544,1.8803229069711636,-0.2644986784548492
43020,27563.417412317656,-7738.13031812906,-18066.02314120584,0.0350395072920377,1.8851246996343145,-0.2533740519197148
43080,27565.009767018357,-7624.880356181541,-18080.891216970806,0.01803468227451902,1.8898635403949269,-0.24222423244837077
43140,27565.581050697263,-7511.3479522533435,-18095.08953503637,0.0010036821567427426,1.8945394309696608,-0.23104870931987226
43200,27565.12967045422,-7397.536883687088,-18108.61653770048,-0.01605423948635381,1.8991523601953664,-0.2198469664647041
43260,27563.6539884829,-7283.4509287477895,-18121.470636182992,-0.03313983468345294,1.9037023039677874,-0.20861848237575825
43320,27561.15232167336,-7169.09386763764,-18133.6502102282,-0.05025386123732746,1.9081892251331147,-0.19736272997759594
43380,27557.622941235888,-7054.469483188847,-18145.15360776124,-0.06739708297325919,1.9126130733936035,-0.18607917644367006
43440,27553.06407241277,-6939.581561555505,-18155.979144605186,-0.08457026986028068,1.9169737852221211,-0.17476728310233028
43500,27547.4738940313,-6824.433893211865,-18166.125104051454,-0.10177419822283938,1.9212712837273325,-0.1634265052744739
43560,27540.850538139577,-6709.030273584825,-18175.589736531743,-0.11900965096220187,1.925505478549259,-0.15205629210817298
43620,27533.19208964099,-6593.374503922048,-18184.371259260442,-0.13627741769627785,1.9296762657360302,-0.1406560864672705
43680,27524.49658581271,-6477.470392192962,-18192.46785579304,-0.15357829501376047,1.9337835275892306,-0.1292253247373284
43740,27514.76201595346,-6361.321753747305,-18199.877675703156,-0.17091308665127972,1.9378271325469607,-0.11776343668924927
43800,27503.98632091337,-6244.932412322516,-18206.598834135875,-0.18828260368891736,1.9418069350139144,-0.10626984532379462
43860,27492.16739263291,-6128.30620078793,-18212.629411399317,-0.20568766480258596,1.9457227752046695,-0.09474396667849741
43920,27479.303073732553,-6011.446962011974,-18217.967452576213,-0.22312909642723458,1.9495744789866298,-0.08318520969602378
43980,27465.39115696956,-5894.35854980193,-18222.610967035092,-0.24060773302323352,1.9533618576794956,-0.0715929760160999
44040,27450.429384820472,-5777.044829652002,-18226.55792805141,-0.25812441726841473,1.9570847078954114,-0.05996665982365016
44100,27434.415448928976,-5659.509679779118,-18229.806272300848,-0.2756800002968243,1.9607428113181613,-0.048305647657313114
44160,27417.346989616704,-5541.756991891635,-18232.353899428545,-0.2932753419406084,1.9643359345135054,-0.03660931821958331
44220,27399.221595355506,-5423.7906722057205,-18234.198671561586,-0.3109113109431741,1.9678638287055357,-0.02487704220262866
44280,27380.03680220328,-5305.61464230577,-18235.338412815367,-0.32858878523420054,1.9713262295491725,-0.01310818207098968
44340,27359.79009328197,-5187.232840117369,-18235.770908815313,-0.3463086521408284,1.9747228569011432,-0.0013020918881022428
44400,27338.478898160367,-5068.649220861696,-18235.49390615526,-0.3640718086761656,1.9780534145588753,0.010541882914394701
44460,27316.10059231666,-4949.867758002773,-18234.505111911643,-0.3818791617624329,1.9813175900189042,0.022424405719908964
44520,27292.65249648244,-4830.89244427431,-18232.8021930663,-0.3997316285266479,1.984515054186759,0.03434614896606464
44580,27268.13187607553,-4711.727292634085,-18230.382775999333,-0.4176301365397901,1.9876454611155272,0.04630779434141114
44640,27242.535940513848,-4592.3763373357015,-18227.244445885633,-0.43557562411939216,1.990708447690766,0.05831003303239246
44700,27215.861842610804,-4472.843634918698,-18223.384746157608,-0.4535690405847093,1.9937036333436133,0.07035356593418698
44760,27188.10667786133,-4353.133265307494,-18218.801177879184,-0.47161134656850245,1.9966306197123695,0.082439103906852
44820,27159.267483795444,-4233.249332857301,-18213.49119917292,-0.4897035142877117,1.999488990325841,0.09456736800047423
44880,27129.34123923839,-4113.195967468787,-18207.45222457427,-0.5078465278655517,2.002278310242796,0.10673908972111547
44940,27098.324863616126,-3992.977325705206,-18200.681624416822,-0.5260413836196114,2.0049981257006393,0.11895501127219477
45000,27066.21521619313,-3872.597591919297,-18193.176724169716,-0.5442890903927495,2.007647963733847,0.13121588582905902
45060,27033.00909532296,-3752.060979443916,-18184.934803776072,-0.5625906698631181,2.010227331783892,0.14352247780019445
45120,26998.703237668105,-3631.371731743034,-18175.953096975074,-0.5809471568795579,2.012735717296504,0.15587556310747397
45180,26963.294317388427,-3510.534123663971,-18166.228790590092,-0.5993595998002318,2.0151725872900084,0.16827592947215503
45240,26926.778945338898,-3389.552462642916,-18155.759023828876,-0.6178290608312745,2.017537387925842,0.1807243767006221
45300,26889.153668208925,-3268.4310899874476,-18144.540887534138,-0.6363566163903026,2.0198295440422056,0.19322171699175592
45360,26850.41496767094,-3147.1743821726686,-18132.571423438814,-0.6549433574611294,2.022048458682552,0.20576877523886508
45420,26810.559259495003,-3025.7867521462967,-18119.847623396883,-0.673590389967868,2.0241935126034822,0.21836638934749075
45480,26769.582892632505,-2904.272650698736,-18106.366428584883,-0.6922988351585461,2.0262640637556806,0.23101541056304906
45540,26727.482148293268,-2782.636567842766,-18092.12472869778,-0.7110698299910352,2.0282594467537254,0.243716703801422
45600,26684.25323899015,-2660.8830342218344,-18077.119361118912,-0.7299045275347577,2.0301789723222363,0.2564711479933048
45660,26639.892307555012,-2539.016622570511,-18061.34711006386,-0.7488040973827619,2.0320219267162045,0.26927963643884284
45720,26594.39542613913,-2417.041949197753,-18044.80470571081,-0.767769726070245,2.0337875711240994,0.2821430771688081
45780,26547.758595183066,-2294.963675508066,-18027.48882330523,-0.7868026175067353,2.0354751410454996,0.2950623933182934
45840,26499.977742360716,-2172.786509561479,-18009.39608224207,-0.8059039934191153,2.0370838456444753,0.30803852351082917
45900,26451.04872149594,-2050.515207675831,-17990.52304512387,-0.8250750938061776,2.038612867077097,0.3210724222535994
45960,26400.967311452812,-1928.154576067525,-17970.86621679602,-0.8443171774046859,2.040061359793555,0.33416506034367927
46020,26349.729214997336,-1805.709472535029,-17950.422043357103,-0.8636315221679024,2.0414284498128796,0.34731742528619874
46080,26297.33005762963,-1683.1848081872529,-17929.186911143483,-0.8830194257570179,2.0427132339690126,0.36053052172488875
46140,26243.76538638629,-1560.585549218192,-17907.157145687677,-0.9024822060457259,2.0439147791272774,0.37380537188528895
46200,26189.03066861218,-1437.9167187292255,-17884.32901064983,-0.9220212016383235,2.0450321213701663,0.3871430160310145
46260,26133.121290700798,-1315.183398601292,-17860.698706721472,-0.9416377724018539,2.0460642651510588,0.400544512933605
46320,26076.032556801994,-1192.3907314191003,-17836.26237050044,-0.9613333000128619,2.047010182414399,0.4140109403565275
46380,26017.759687496673,-1069.543922448632,-17811.016073336552,-0.9811091885190933,2.047868811681229,0.42754339555369747
